amp_map_pct,peak_mean_pct,peak_max_pct,peak_neartip_pct,dns,dns_err,dns_status,n_cross,rec,strategy,rep,n,t_fit,k1,f_free,g,rank,ell
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,equispaced,0,3,0.3361430349996226,482.9235028859148,59350.248145733894,9766.917094670494,,
9.620619413494182,10.876198587462804,143.2363412651553,59.44856874040525,,,no_null,0,eb_ic,equispaced,0,4,0.6588598650000677,473.17746777378954,59399.77977974538,9986.913964230576,,
7.433764399633751,10.493888214600206,168.03193465230996,63.38800513143853,222.33895847117853,1.7499987576549358,crossed,1,eb_ic,equispaced,0,5,0.7829612069999712,477.9100196194187,59381.687642522455,9886.79123390396,,
6.694533463152129,9.934655871376277,156.3291216341384,59.18131013237853,,,no_null,0,eb_ic,equispaced,0,6,0.9154532320003455,472.9852379111254,59406.92361084974,10011.537398774593,,
6.663494339577584,10.028311632861154,157.53328314114387,59.16229249193338,,,no_null,0,eb_ic,equispaced,0,7,1.0671178299999156,472.91543142585857,59407.26709504279,10036.0303744925,,
5.878010647527194,9.798375846357747,151.47592260439419,57.0233104704313,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,equispaced,0,8,1.1589712320001126,470.0634704017132,59425.78945237209,10081.481744816836,,
5.908082373749918,8.945475371048756,122.1147611609964,47.974102203595706,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,equispaced,0,10,1.468678053000076,460.4863538832172,59477.687095939364,10186.619893076006,,
5.730257995155661,6.748654568595677,81.58676078693648,32.6427312777292,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,equispaced,0,12,1.6961093509999046,443.8383935619593,59570.49094423368,10437.533683828027,,
5.30393430905925,6.128382147599058,56.119168352313764,25.4708146181608,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,equispaced,0,16,1.8740472770000451,434.9298770267338,59625.57086226517,11265.205892769625,,
5.047793707593453,5.179245196967644,51.19460534374583,20.977090668090064,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,equispaced,0,20,2.1373618029997488,431.6364002437799,59645.833236959115,10688.034136993032,,
4.708915912201515,4.81703424061808,109.4224476815252,22.97680524993709,224.31944487008556,0.23048764125209686,crossed,1,eb_ic,equispaced,0,30,2.4750018590002583,402.3041202820064,59836.122557395465,10258.626025553931,,
4.2046453425089005,3.387539467042987,35.60106167634149,14.340704876567084,224.31944487008556,0.23048764125209686,crossed,1,eb_ic,equispaced,0,50,2.8783796940001594,399.893708897739,59855.23528306208,10566.509987810676,,
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,dopt_lowrank,0,3,0.3223787329998231,482.9235028859148,59350.248145733894,9766.917094670494,,
9.085279806884667,11.165976207375918,127.44006219922417,55.07573116967204,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,dopt_lowrank,0,4,0.6693373059997612,468.1747905957631,59429.94744332057,10106.451989724945,,
7.197669044622458,10.461282406678192,168.2305245838298,63.242050342694576,222.33895847117853,1.7499987576549358,crossed,1,eb_ic,dopt_lowrank,0,5,0.7752763840003354,477.7668074432425,59383.2251334196,9905.930628546465,,
9.730923022254544,6.295436622519684,67.25200294003483,29.835786123729243,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,dopt_lowrank,0,6,0.8705040049999297,449.2049436787297,59525.17920006368,9433.59887274904,,
8.485956393247093,5.819812230473334,56.54046419436859,26.01383003656423,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,dopt_lowrank,0,7,0.9923253649999424,445.01586896902654,59552.28866362624,9589.188180139716,,
7.507753865830101,5.6697156788274095,54.404162266123215,24.257752229952732,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,dopt_lowrank,0,8,1.23201318800011,443.48409177751955,59563.06489043086,9676.831902913342,,
6.744819824566583,5.548791003354572,52.46869097473835,22.806794585193156,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,dopt_lowrank,0,10,1.3748798589999751,442.0809713873058,59572.78682256431,9787.53229337275,,
9.354383709308133,10.229601453080086,19.3307312683523,3.7809076848043537,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,dopt_lowrank,0,12,1.5791580810000596,429.29231204483824,59646.58814968156,8872.70608276991,,
9.377819356605707,11.833479069682749,20.688069482013262,4.381530781307298,224.11456696675037,0.025609737916909125,crossed,1,eb_ic,dopt_lowrank,0,16,1.7122242899999947,421.36558710993756,59701.122071592195,8657.184110111204,,
7.770375312768083,9.761434231609663,17.819477226272195,6.296685668831367,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,dopt_lowrank,0,20,1.9330541350000203,415.2762109329409,59745.55521770254,8921.57637079975,,
5.381677700700811,4.754288539763772,11.125742403222631,2.366328253275479,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,dopt_lowrank,0,30,2.2516462369999317,412.6962577763796,59765.659586372945,9536.4576906706,,
4.080639258230408,2.1216479168346134,5.520296027696876,,224.31944487008556,0.23048764125209686,crossed,1,eb_ic,dopt_lowrank,0,50,2.761778220999986,402.56686757669894,59838.84516232501,10307.494564206016,,
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,0,3,0.3155827020000288,482.9235028859148,59350.248145733894,9766.917094670494,,
9.462948291483718,11.56421978299534,133.6665318852327,56.90603312989605,223.02188481562925,1.0670724132042153,crossed,1,eb_ic,random,0,4,0.6342558620003729,470.4746067428764,59418.084316502434,10064.381362535843,,
8.004595719523754,11.081966706905028,171.78215198583993,65.33526967496282,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,0,5,0.7422085959997275,480.43888894534683,59370.59528256678,9914.968988684299,,
6.941152698045597,9.937770114336743,130.40922933658425,54.19150221469975,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,0,6,0.8570610469996609,466.82861946852023,59440.394953336734,10192.492633715261,,
6.8615711101793675,11.143471162372034,187.5100239223146,67.40616475962908,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,0,7,0.9721743589998368,482.74046176745446,59360.43617938792,9878.971229594583,,
11.196353322132191,13.192768732965757,27.857189062413823,6.800076870117598,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,random,0,8,1.0108580099999926,429.3473677291631,59644.658116643375,8246.63778733478,,
5.547678872487488,8.759997339263885,118.4552936173538,48.2165967766813,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,0,10,1.335719987000175,460.54811494330545,59476.39406050381,10267.76339483744,,
4.64635050279265,5.744392598041032,58.79416686868021,25.1226490636688,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,random,0,12,1.7247448620000796,436.1160366702484,59620.46600223617,10873.787474954654,,
5.474630909945675,9.943950031800455,129.21524051669974,52.46166525764655,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,0,16,1.8346903720002956,464.4589197251885,59458.37248611156,10338.37402055102,,
4.588518972543054,3.3090707275952833,9.83181412789975,5.759178473675769,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,random,0,20,1.9762528219998785,415.70401479989295,59744.70345352466,10296.614400283499,,
5.556552803364829,6.227631985086328,63.83850522946738,24.60389434699853,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,random,0,30,2.25086370300005,436.5941712848739,59614.44610892777,10504.734130984709,,
4.572764395960829,5.729653384193368,137.1627605520783,37.85875379250695,224.38773750453063,0.2987802756971689,crossed,1,eb_ic,random,0,50,2.822319246999996,395.4014394695814,59885.614893339916,10452.399799561677,,
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,1,3,0.3223458379998192,482.9235028859148,59350.248145733894,9766.917094670494,,
9.343072145105252,11.27954023375722,115.22923848577503,52.16015929488679,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,1,4,0.5875980880000498,464.6198763238515,59447.393858668154,10199.085382549487,,
8.120083590469832,11.10950262813198,167.35458475242464,64.32164452085064,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,1,5,0.7309572399999524,479.27071361292957,59376.44266759624,9928.302501493614,,
12.940674605926809,15.244060531880784,49.45724532736514,9.849703960431025,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,random,1,6,0.7831254920001811,429.58571656964335,59635.52772092305,8506.62641047887,,
6.5855821664326255,10.644313665720697,167.18791090542013,62.82671900085101,222.33895847117853,1.7499987576549358,crossed,1,eb_ic,random,1,7,1.0191072920001716,477.11325447011006,59389.76289360419,10044.879013620948,,
6.17450254925923,10.45516807175738,167.31892843514603,61.99564806697416,222.33895847117853,1.7499987576549358,crossed,1,eb_ic,random,1,8,1.1539031699999214,475.9710921856451,59395.373703918594,10081.425395167198,,
5.7092973141530345,9.04328254847362,108.71128734249922,47.35935047451442,223.19261640174193,0.8963408270915352,crossed,1,eb_ic,random,1,10,1.3243929049999679,459.34243896135575,59484.73633433951,10349.595513908931,,
5.8155968326803995,10.738232803108371,172.60511579770298,61.743522217922,222.33895847117853,1.7499987576549358,crossed,1,eb_ic,random,1,12,1.7144941069996094,475.190877608915,59403.05244637027,10056.663011690322,,
4.708079375358948,3.899588870144709,87.28783102737215,16.584574084516955,224.31944487008556,0.23048764125209686,crossed,1,eb_ic,random,1,16,1.9520552630001475,407.34629471617745,59803.10530266027,10111.9895434209,,
5.007749936298018,5.260060501576331,45.86510533782043,20.54878297954964,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,random,1,20,2.0376846389999628,437.9109216454069,59605.515975083836,10437.593635286736,,
5.457642542140722,6.0970304502579635,59.29701521756907,22.745004643191642,223.2950553534095,0.7939018754239555,crossed,1,eb_ic,random,1,30,2.2523341030000665,442.3654723464028,59576.200773906945,10235.034198941188,,
5.357885839840218,3.714272063293031,21.9382179040063,6.169662770606013,224.11456696675037,0.025609737916909125,crossed,1,eb_ic,random,1,50,2.821494455999982,419.2076166846118,59720.804593062596,10172.014081405263,,
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,2,3,0.3138336659999368,482.9235028859148,59350.248145733894,9766.917094670494,,
7.781125145729638,10.402686228107639,170.20708397525942,63.65252685212985,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,2,4,0.6922822680003264,478.0995694342412,59378.941134754445,9662.121173351165,,
5.765407238799074,8.894958508538958,128.8159152627112,50.41093346602479,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,2,5,0.8277926229998229,463.0433856344043,59463.19923323284,9946.519296152279,,
5.88037545035106,8.159071828195406,106.0562436370996,41.85835576539214,223.19261640174193,0.8963408270915352,crossed,1,eb_ic,random,2,6,0.9439006689999587,454.8747926008704,59508.30197083825,10171.117742293485,,
6.563834588993277,9.195271693093886,109.65142721791048,48.28784670017835,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,2,7,1.0295556169999145,460.41754507571824,59475.19192959497,10280.110349338576,,
5.789868316978726,9.299647367457954,133.22638245027974,50.78439883550332,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,2,8,1.1440870659998836,463.15371482328607,59466.33523667243,10052.50598085062,,
5.588550436985324,6.413044697070502,47.10998833132968,17.8593708341732,224.11456696675037,0.025609737916909125,crossed,1,eb_ic,random,2,10,1.4524318140001924,422.53456672836046,59709.59579154616,11491.644041982694,,
4.895871901332287,4.630588288876867,39.700338436037654,17.465470077075153,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,random,2,12,1.7757063019998895,434.70536084250455,59625.010051331104,10292.091831709347,,
4.468987688173213,3.8425986650077557,81.1537366116025,16.30543629515647,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,random,2,16,1.8412628169999152,408.8802497755008,59794.69808567506,10711.942836207882,,
5.678730682379267,4.701134333497518,54.015809755861724,9.672813099090021,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,random,2,20,1.9610194720003165,416.536464465321,59736.53424090989,9822.073819599253,,
6.274142855837956,11.922350424250164,158.18359904393458,57.877324079733484,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,2,30,2.246140412999921,470.5793121336785,59425.819082408736,10353.305830722278,,
4.510718490720746,3.096046130812392,20.215543182836413,5.916952709519157,224.21700591841795,0.12804868958448878,crossed,1,eb_ic,random,2,50,2.8085124760000326,407.7314810128824,59799.27051725977,10441.900072162458,,
12.526526301651916,13.656238151738123,161.99878194416948,66.96087584784112,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,3,3,0.3156406180000886,482.9235028859148,59350.248145733894,9766.917094670494,,
8.454691079706848,10.644405685713908,174.36838142655571,65.67697256874754,222.27066583673346,1.818291392100008,crossed,1,eb_ic,random,3,4,0.6153974710000512,480.4155916832311,59365.44562604503,9648.520259409364,,
7.613850818319776,13.968591469385542,77.75308574117807,41.29010796422645,223.19261640174193,0.8963408270915352,crossed,1,eb_ic,random,3,5,0.7399325200003659,448.92379874253993,59550.265181986826,12344.925764696876,,
11.912772924008584,7.350954574805622,79.33332715020636,36.16448711901792,223.09017745007432,0.9987797787591433,crossed,1,eb_ic,random,3,6,0.8278087379999306,454.87843500539077,59491.1757248937,9365.704484329843,,
5.007946572739678,5.484748335348888,62.53313708739684,25.492191349888415,223.36334798785458,0.7256092409788835,crossed,1,eb_ic,random,3,7,1.0463486039998315,436.79333458234464,59615.727174771884,10919.552474708813,,
