IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	164.86281	0.00040531158
	254319.95	163.98744	0.00041842461
	254516.8	162.19812	0.00040888786
	254713.64	160.03168	0.00039339066
	254910.48	164.24045	0.0004029274
	255107.31	161.5098	0.00038981438
	255304.16	165.60214	0.00041127205
	255501	168.42874	0.00040888786
	255697.84	166.44054	0.00041604042
	255894.69	166.26709	0.000436306
	256091.52	169.30891	0.00041007996
	256288.36	167.19571	0.0004029274
	256485.2	168.34615	0.00038862228
	256682.05	164.56657	0.0004029274
	256878.89	163.83794	0.00038862228
	257075.72	162.5721	0.00038504601
	257272.56	163.23929	0.00042557716
	257469.41	166.41814	0.00040054321
	257666.25	167.1581	0.00040173531
	257863.09	166.00423	0.00040888786
	258059.92	167.57674	0.00042080879
	258256.77	166.08037	0.00042557716
	258453.61	163.52538	0.00040769577
	258650.45	166.04752	0.00039458275
	258847.3	165.36526	0.00041484833
	259044.12	166.71292	0.0004196167
	259240.97	165.59329	0.00040173531
	259437.81	164.9192	0.00041127205
	259634.66	164.52136	0.00040173531
	259831.48	166.00151	0.00043749809
	260028.33	167.16046	0.00042915344
	260225.17	166.45206	0.00040650368
	260422.02	165.21509	0.0004196167
	260618.86	164.89369	0.0004029274
	260815.69	165.49445	0.00042319298
	261012.53	169.08293	0.00040888786
	261209.38	167.94006	0.00041007996
	261406.22	168.27184	0.00041604042
	261603.06	167.64613	0.00042319298
	261799.89	166.38846	0.00038981438
	261996.73	165.24809	0.00041604042
	262193.56	165.76028	0.00040650368
	262390.41	165.71889	0.00040531158
	262587.25	167.50658	0.00041842461
	262784.09	167.36386	0.00041365623
	262980.94	167.82541	0.00041723251
	263177.78	163.17105	0.0004029274
	263374.62	166.32011	0.00041723251
	263571.47	164.53879	0.00040650368
	263768.31	166.41264	0.00040531158
	263965.16	167.31572	0.00042796135
	264161.97	165.21968	0.00037789345
	264358.81	166.92766	0.00039458275
	264555.66	165.76509	0.00041604042
	264752.5	167.26474	0.00039458275
	264949.34	170.19585	0.00042676926
	265146.19	166.8972	0.00042557716
	265343.03	166.11882	0.00042676926
	265539.88	167.79951	0.00040531158
	265736.72	167.2547	0.00041007996
	265933.56	166.99313	0.00041842461
	266130.38	167.59258	0.00042676926
	266327.22	168.91576	0.00041484833
	266524.06	166.23602	0.00042557716
	266720.91	164.21573	0.00040650368
	266917.75	167.90523	0.00040888786
	267114.59	168.62488	0.00041007996
	267311.44	168.56087	0.00041365623
	267508.28	168.2384	0.00041484833
	267705.12	166.75946	0.00041604042
	267901.94	169.54007	0.00039339066
	268098.78	166.47285	0.00042200089
	268295.62	168.53047	0.0004196167
	268492.47	167.38068	0.00040888786
	268689.31	163.76764	0.00039219856
	268886.16	168.49225	0.00040531158
	269083	169.20798	0.00041484833
	269279.84	164.64684	0.00042676926
	269476.69	167.98512	0.00041723251
	269673.53	165.60641	0.00041604042
	269870.34	170.31528	0.0004029274
	270067.19	167.86867	0.00039100647
	270264.03	167.95296	0.00039935112
	270460.88	169.11446	0.00041007996
	270657.72	163.87978	0.00042915344
	270854.56	165.60641	0.00041604042
	271051.41	169.55812	0.00040054321
	271248.25	166.27769	0.00042200089
	271445.09	166.67107	0.00039696693
	271641.91	169.06618	0.00042676926
	271838.75	165.16414	0.00041365623
	272035.59	169.34935	0.00040531158
	272232.44	163.84265	0.00039815903
	272429.28	169.00978	0.00041842461
	272626.12	165.16861	0.00039577484
	272822.97	171.2413	0.00041484833
	273019.81	168.20479	0.00041365623
	273216.66	164.21237	0.00041604042
	273413.5	167.54173	0.0004196167
	273610.31	167.52789	0.00039100647
	273807.16	166.44621	0.00041127205
	274004	167.98851	0.00040054321
	274200.84	167.19571	0.00043034554
	274397.69	168.36636	0.00041365623
	274594.53	170.27242	0.00042319298
	274791.38	167.91672	0.00041484833
	274988.22	169.80278	0.00039696693
	275185.06	168.28752	0.00039815903
	275381.88	167.8378	0.00042319298
	275578.72	168.09393	0.00040411949
	275775.56	169.65131	0.00041723251
	275972.41	171.29117	0.00041723251
	276169.25	167.94006	0.00041007996
	276366.09	163.85565	0.00042438507
	276562.94	166.13029	0.00039696693
	276759.78	167.66089	0.00042915344
	276956.62	167.951	0.00041604042
	277153.47	167.2308	0.00043034554
	277350.28	166.86597	0.00043988228
	277547.12	165.84521	0.00041842461
	277743.97	170.3688	0.00039815903
	277940.81	168.07068	0.00043153763
	278137.66	164.54932	0.00039815903
	278334.5	168.81639	0.00042319298
	278531.34	167.88313	0.00043153763
	278728.19	165.68407	0.00041365623
	278925.03	172.14668	0.00041842461
	279121.88	170.11346	0.00042319298
	279318.69	167.23943	0.00041484833
	279515.53	168.72334	0.00040173531
	279712.38	170.14156	0.00039577484
	279909.22	170.00101	0.00043869019
	280106.06	165.48328	0.00041365623
	280302.91	168.17096	0.00041246414
	280499.75	168.21179	0.0004196167
	280696.59	168.62389	0.00040411949
	280893.44	169.84801	0.00043869019
	281090.25	167.90523	0.00040888786
	281287.09	169.83221	0.00044465065
	281483.94	170.05237	0.00039219856
	281680.78	168.59344	0.00041484833
	281877.62	168.59053	0.0004029274
	282074.47	167.76202	0.00043153763
	282271.31	167.47119	0.00040650368
	282468.16	169.29114	0.00042319298
	282665	167.20996	0.00042438507
	282861.84	168.72017	0.00044465065
	283058.66	169.4608	0.00041604042
	283255.5	168.01903	0.0004196167
	283452.34	171.1441	0.00042557716
	283649.19	169.95465	0.00042319298
	283846.03	169.07718	0.00041484833
	284042.88	170.25002	0.00042915344
	284239.72	168.83904	0.00044941902
	284436.56	170.00974	0.00044584274
	284633.41	167.38304	0.0004196167
	284830.22	168.01903	0.00041842461
	285027.06	172.04578	0.00043869019
	285223.91	166.78868	0.00040054321
	285420.75	172.03706	0.00040411949
	285617.59	168.06439	0.00044941902
	285814.44	170.72098	0.00042796135
	286011.28	166.99402	0.00044941902
	286208.12	169.59229	0.00041484833
	286404.97	168.59483	0.00042080879
	286601.81	172.67358	0.0004196167
	286798.62	172.6671	0.00044822693
	286995.47	171.6897	0.00042796135
	287192.31	168.0434	0.00041365623
	287389.16	171.20448	0.00042080879
	287586	167.09259	0.00041007996
	287782.84	170.40903	0.000436306
	287979.69	169.94203	0.00039577484
	288176.53	170.42575	0.00040054321
	288373.38	171.59108	0.00041484833
	288570.22	168.72101	0.00043272972
	288767.03	171.86989	0.00041246414
	288963.88	172.26262	0.00044226646
	289160.72	168.4686	0.00042200089
	289357.56	168.95108	0.00041007996
	289554.41	169.89812	0.00042080879
	289751.25	172.06041	0.00040531158
	289948.09	169.49068	0.00041723251
	290144.94	167.10626	0.00040531158
	290341.78	172.3083	0.00041842461
	290538.59	169.40974	0.00042796135
	290735.44	171.1615	0.00044941902
	290932.28	173.01894	0.00041127205
	291129.12	170.15552	0.00041127205
	291325.97	167.28543	0.00043869019
	291522.81	168.01364	0.00039577484
	291719.66	172.5126	0.00042080879
	291916.5	170.48398	0.00041723251
	292113.34	169.38986	0.00043988228
	292310.19	173.78929	0.00040769577
	292507	170.1747	0.00043272972
	292703.84	172.5885	0.00044345856
	292900.69	171.01074	0.00042676926
	293097.53	169.50851	0.00042438507
	293294.38	173.6095	0.00044941902
	293491.22	172.7468	0.00039577484
	293688.06	172.41554	0.00044226646
	293884.91	173.382	0.00043392181
	294081.75	171.45392	0.00044107437
	294278.56	169.9025	0.00044107437
	294475.41	172.85533	0.00043034554
	294672.25	170.63815	0.00044584274
	294869.09	167.80379	0.00042319298
	295065.94	172.44516	0.0004529953
	295262.78	170.53766	0.00042676926
	295459.62	171.80193	0.00042557716
	295656.47	174.51382	0.00042319298
	295853.31	167.24541	0.00042557716
	296050.16	168.31061	0.00042319298
	296246.97	166.25404	0.00045537949
	296443.81	170.43671	0.00044465065
	296640.66	171.52542	0.0004196167
	296837.5	166.04082	0.00042915344
	297034.34	173.81137	0.00039696693
	297231.19	171.62494	0.00043272972
	297428.03	171.11418	0.00040888786
	297624.88	172.35173	0.00042080879
	297821.72	167.33493	0.00043392181
	298018.53	171.63884	0.00041723251
	298215.38	170.06116	0.00040054321
	298412.22	169.39967	0.00043392181
	298609.06	169.50293	0.00044465065
	298805.91	169.22316	0.00042676926
	299002.75	174.3535	0.00042319298
	299199.59	172.50821	0.00043869019
	299396.44	169.6655	0.00041127205
	299593.28	171.08507	0.00043034554
	299790.12	173.81706	0.00043153763
	299986.94	167.81264	0.00041127205
	300183.78	170.12061	0.00043034554
	300380.62	170.92203	0.00043749809
	300577.47	173.01253	0.00043034554
	300774.31	168.83904	0.00044941902
	300971.16	172.04578	0.00043749809
	301168	170.19585	0.00042676926
	301364.84	173.56894	0.00041484833
	301561.69	171.06723	0.00044465065
	301758.53	171.93674	0.00043272972
	301955.34	170.17792	0.00046730042
	302152.19	172.40536	0.00043272972
	302349.03	172.48784	0.00043749809
	302545.88	168.3885	0.00044345856
	302742.72	174.62506	0.00044465065
	302939.56	171.52237	0.00044465065
	303136.41	171.19319	0.00042796135
	303333.25	170.35959	0.00044107437
	303530.09	170.72412	0.00042080879
	303726.91	172.89407	0.00044226646
