IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	165.29539	0.00044584274
	254319.95	166.43457	0.00045657158
	254516.8	169.1031	0.0004529953
	254713.64	165.24126	0.00045776367
	254910.48	168.11923	0.00044584274
	255107.31	166.47498	0.0004529953
	255304.16	163.17192	0.00045657158
	255501	166.25404	0.00045537949
	255697.84	162.16618	0.00046610832
	255894.69	167.5032	0.00046253204
	256091.52	165.13834	0.00044107437
	256288.36	163.56888	0.00046253204
	256485.2	164.07555	0.00044703484
	256682.05	166.54503	0.00045537949
	256878.89	166.17134	0.00047802925
	257075.72	168.25742	0.00043272972
	257272.56	167.60136	0.00045418739
	257469.41	165.11549	0.00046849251
	257666.25	167.08351	0.00045776367
	257863.09	165.13551	0.00045895576
	258059.92	165.62999	0.00044584274
	258256.77	170.13419	0.00047206879
	258453.61	167.65617	0.00043988228
	258650.45	166.26042	0.00044584274
	258847.3	169.65393	0.00044465065
	259044.12	163.04117	0.0004529953
	259240.97	165.46022	0.00046014786
	259437.81	166.5101	0.00045418739
	259634.66	166.35568	0.00046491623
	259831.48	166.64157	0.00046372414
	260028.33	167.20219	0.00046730042
	260225.17	167.18932	0.00047206879
	260422.02	165.99951	0.00046253204
	260618.86	165.85652	0.00046253204
	260815.69	168.1785	0.00047087669
	261012.53	165.24126	0.00045776367
	261209.38	167.50397	0.00045061111
	261406.22	165.82193	0.00046610832
	261603.06	164.40384	0.00045657158
	261799.89	166.81578	0.00048518181
	261996.73	167.36177	0.00047326088
	262193.56	166.41985	0.00047206879
	262390.41	165.68028	0.00046730042
	262587.25	167.439	0.00046014786
	262784.09	166.62752	0.00047326088
	262980.94	167.18893	0.00044584274
	263177.78	165.00491	0.00048398972
	263374.62	167.40817	0.0004696846
	263571.47	167.10452	0.00046372414
	263768.31	168.36636	0.00049591064
	263965.16	167.14975	0.00046014786
	264161.97	173.45865	0.00044941902
	264358.81	167.72289	0.00047087669
	264555.66	167.5519	0.00045895576
	264752.5	167.59537	0.00047683716
	264949.34	165.71889	0.00047445297
	265146.19	168.74852	0.00045776367
	265343.03	165.74767	0.00045895576
	265539.88	165.57922	0.00047326088
	265736.72	166.33978	0.00048398972
	265933.56	165.92963	0.00048518181
	266130.38	167.45531	0.00046610832
	266327.22	169.26357	0.00046610832
	266524.06	166.03586	0.00045895576
	266720.91	165.69173	0.0004863739
	266917.75	168.37883	0.00047326088
	267114.59	169.84996	0.00047326088
	267311.44	166.27289	0.00048160553
	267508.28	167.79576	0.00047922134
	267705.12	169.13594	0.00048041344
	267901.94	167.38068	0.00048995018
	268098.78	167.66089	0.00046849251
	268295.62	167.84505	0.00047445297
	268492.47	169.25089	0.0004529953
	268689.31	168.74702	0.0004696846
	268886.16	166.2104	0.00047087669
	269083	168.89479	0.00045776367
	269279.84	167.54646	0.00049114227
	269476.69	167.98553	0.00047445297
	269673.53	164.82227	0.00046372414
	269870.34	167.75366	0.00047206879
	270067.19	167.40961	0.00048041344
	270264.03	166.83675	0.00045537949
	270460.88	168.69005	0.00047326088
	270657.72	168.49879	0.00048995018
	270854.56	166.2392	0.00048041344
	271051.41	168.1785	0.00047087669
	271248.25	168.43666	0.00047564507
	271445.09	169.41527	0.00047922134
	271641.91	169.10384	0.00048518181
	271838.75	171.3078	0.00048041344
	272035.59	168.46536	0.00047683716
	272232.44	168.30589	0.00048756599
	272429.28	169.18924	0.00048279762
	272626.12	168.32042	0.00047087669
	272822.97	170.35194	0.00048279762
	273019.81	168.55574	0.00049829483
	273216.66	169.68221	0.00047206879
	273413.5	168.83139	0.00047326088
	273610.31	167.91508	0.00048279762
	273807.16	168.12614	0.00047445297
	274004	169.68257	0.00048518181
	274200.84	165.45035	0.00048398972
	274397.69	166.80063	0.00047445297
	274594.53	167.30611	0.00049352646
	274791.38	168.26141	0.00046849251
	274988.22	167.45567	0.00047683716
	275185.06	166.4989	0.00049471855
	275381.88	167.80696	0.00048518181
	275578.72	168.77313	0.00048279762
	275775.56	167.95554	0.00047326088
	275972.41	168.93881	0.00048398972
	276169.25	170.00026	0.00048041344
	276366.09	170.00026	0.00048041344
	276562.94	171.0201	0.00048875809
	276759.78	167.67407	0.00047445297
	276956.62	168.12614	0.00047445297
	277153.47	168.71753	0.0004863739
	277350.28	169.3461	0.00048995018
	277547.12	168.94196	0.00047802925
	277743.97	168.80055	0.00048398972
	277940.81	166.13197	0.00049233437
	278137.66	170.07375	0.00048398972
	278334.5	167.89548	0.00048875809
	278531.34	169.81758	0.00049829483
	278728.19	168.18161	0.00049948692
	278925.03	167.58989	0.00049829483
	279121.88	170.23671	0.00048398972
	279318.69	170.00824	0.00048756599
	279515.53	167.39323	0.00047445297
	279712.38	170.53766	0.00047087669
	279909.22	170.26859	0.00050067902
	280106.06	168.92979	0.00050187111
	280302.91	169.32025	0.00048875809
	280499.75	171.35048	0.00048279762
	280696.59	170.21758	0.00048995018
	280893.44	169.30777	0.0005197525
	281090.25	167.99442	0.00048041344
	281287.09	170.40306	0.00049948692
	281483.94	169.42285	0.00049352646
	281680.78	168.58018	0.00048756599
	281877.62	170.14026	0.00047922134
	282074.47	170.28424	0.0004863739
	282271.31	170.44705	0.00049471855
	282468.16	171.97095	0.00047683716
	282665	170.27647	0.00047206879
	282861.84	170.27242	0.00050783157
	283058.66	167.94324	0.00050187111
	283255.5	169.13036	0.0004863739
	283452.34	169.41393	0.00049829483
	283649.19	171.04185	0.00048995018
	283846.03	171.0062	0.0005030632
	284042.88	167.6524	0.00048995018
	284239.72	169.60887	0.00049471855
	284436.56	169.04593	0.00048875809
	284633.41	169.25412	0.00049829483
	284830.22	167.71716	0.00048160553
