IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	164.41763	0.00043869019
	254319.95	165.25644	0.00044465065
	254516.8	167.946	0.00046730042
	254713.64	165.92535	0.00043034554
	254910.48	166.25095	0.00046133995
	255107.31	169.34146	0.00043153763
	255304.16	165.53963	0.00042915344
	255501	163.94685	0.00043511391
	255697.84	165.8909	0.00045418739
	255894.69	169.69514	0.00043869019
	256091.52	162.8188	0.00044703484
	256288.36	165.31999	0.000436306
	256485.2	169.66962	0.00047802925
	256682.05	167.84039	0.00044107437
	256878.89	163.77708	0.00043869019
	257075.72	164.95998	0.00044465065
	257272.56	165.32716	0.00044226646
	257469.41	165.8542	0.0004529953
	257666.25	166.89078	0.00044584274
	257863.09	168.69005	0.00043749809
	258059.92	162.35664	0.000436306
	258256.77	164.62373	0.00044465065
	258453.61	167.2708	0.00044345856
	258650.45	166.39191	0.00042557716
	258847.3	164.97394	0.00041842461
	259044.12	164.73177	0.00045657158
	259240.97	167.14189	0.00044941902
	259437.81	166.73225	0.00043034554
	259634.66	166.38582	0.00047087669
	259831.48	165.73288	0.00043034554
	260028.33	162.90883	0.00043392181
	260225.17	166.15706	0.00042796135
	260422.02	169.36203	0.00045776367
	260618.86	166.87082	0.00045657158
	260815.69	163.5746	0.00042915344
	261012.53	163.61046	0.00046372414
	261209.38	167.61922	0.00044941902
	261406.22	164.21924	0.00045537949
	261603.06	166.43967	0.00045180321
	261799.89	167.18893	0.00044584274
	261996.73	166.32867	0.0004529953
	262193.56	166.82744	0.00046014786
	262390.41	165.46555	0.00043153763
	262587.25	168.93999	0.00042915344
	262784.09	164.55904	0.00048279762
	262980.94	166.17793	0.00046372414
	263177.78	167.52217	0.00043511391
	263374.62	168.42874	0.00040888786
	263571.47	170.23822	0.00044941902
	263768.31	166.64357	0.00043749809
	263965.16	166.27054	0.00043153763
	264161.97	166.87125	0.0004196167
	264358.81	164.4106	0.00044703484
	264555.66	167.06192	0.00045180321
	264752.5	167.18893	0.00044584274
	264949.34	167.12498	0.00042796135
	265146.19	170.63815	0.00044584274
	265343.03	165.61462	0.00042676926
	265539.88	171.19534	0.00044345856
	265736.72	164.30507	0.00044941902
	265933.56	168.60123	0.00045180321
	266130.38	167.78737	0.00044465065
	266327.22	164.92009	0.00044345856
	266524.06	166.5865	0.00045180321
	266720.91	168.21945	0.00045537949
	266917.75	165.99951	0.00046253204
	267114.59	169.49698	0.00043153763
	267311.44	169.41837	0.00044107437
	267508.28	167.76746	0.00044941902
	267705.12	169.04593	0.00045061111
	267901.94	165.7782	0.00044584274
	268098.78	171.17453	0.00045776367
	268295.62	170.84258	0.00044107437
	268492.47	167.74797	0.00045418739
	268689.31	168.43985	0.00042796135
	268886.16	167.97638	0.00046849251
	269083	169.95639	0.00044345856
	269279.84	166.03664	0.00045418739
	269476.69	168.77313	0.00048279762
	269673.53	167.23679	0.00044226646
	269870.34	167.017	0.00043988228
	270067.19	167.91583	0.00044941902
	270264.03	165.71103	0.00045776367
	270460.88	166.39026	0.00046491623
	270657.72	169.18776	0.00045657158
	270854.56	166.17793	0.00046372414
	271051.41	168.71936	0.00045657158
	271248.25	167.33493	0.00043392181
	271445.09	167.25107	0.00043749809
	271641.91	167.93869	0.00042676926
	271838.75	168.1356	0.00043392181
	272035.59	169.13147	0.00045418739
	272232.44	167.37178	0.00044703484
	272429.28	167.95741	0.00045657158
	272626.12	168.0876	0.00044584274
	272822.97	168.047	0.000436306
	273019.81	169.07982	0.00044584274
	273216.66	167.1207	0.00044345856
	273413.5	166.11365	0.00044107437
	273610.31	166.84628	0.00044941902
	273807.16	165.70551	0.00044822693
	274004	167.47119	0.00045061111
	274200.84	169.53082	0.00044584274
	274397.69	169.53558	0.00045895576
	274594.53	172.81827	0.00044703484
	274791.38	167.77975	0.00045537949
	274988.22	168.60466	0.00046849251
	275185.06	168.40414	0.00046849251
	275381.88	168.01047	0.0004529953
	275578.72	168.41936	0.00044465065
	275775.56	170.2124	0.00044822693
	275972.41	168.48062	0.00044703484
	276169.25	168.10364	0.00045657158
	276366.09	165.7522	0.0004696846
	276562.94	167.88474	0.00046491623
	276759.78	165.31999	0.000436306
	276956.62	167.65167	0.00045061111
	277153.47	170.11473	0.00045061111
	277350.28	165.31677	0.00046014786
	277547.12	167.42226	0.00045418739
	277743.97	168.98816	0.00044822693
	277940.81	168.74931	0.00045180321
	278137.66	169.58931	0.00046133995
	278334.5	171.29929	0.00045657158
	278531.34	169.55856	0.00044703484
	278728.19	168.48343	0.0004529953
	278925.03	171.11037	0.0004696846
