IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	164.88882	0.00041604042
	254319.95	166.94995	0.0003695488
	254516.8	167.56541	0.00039219856
	254713.64	164.69913	0.00039219856
	254910.48	166.81218	0.00037074089
	255107.31	161.67459	0.00039339066
	255304.16	167.1712	0.0003695488
	255501	166.17392	0.00039458275
	255697.84	167.33687	0.00038504601
	255894.69	168.02911	0.00038504601
	256091.52	167.61049	0.00037193298
	256288.36	167.80865	0.00039458275
	256485.2	168.03485	0.00036716461
	256682.05	165.66264	0.00038504601
	256878.89	166.36755	0.0003683567
	257075.72	164.36441	0.00039339066
	257272.56	165.70642	0.0003862381
	257469.41	166.83115	0.00038146973
	257666.25	166.4704	0.00039219856
	257863.09	163.31683	0.00040650368
	258059.92	163.14677	0.00038146973
	258256.77	164.37872	0.00037550926
	258453.61	168.88992	0.00040173531
	258650.45	171.67433	0.00039458275
	258847.3	165.29169	0.00039339066
	259044.12	163.37134	0.00037074089
	259240.97	165.34863	0.00037670135
	259437.81	168.75851	0.00039100647
	259634.66	166.39944	0.00037908554
	259831.48	167.82199	0.00040054321
	260028.33	169.15265	0.00040531158
	260225.17	167.67668	0.00039577484
	260422.02	163.92642	0.00036597252
	260618.86	163.60007	0.00037074089
	260815.69	170.78897	0.00040173531
	261012.53	166.1821	0.00037908554
	261209.38	162.36552	0.00037670135
	261406.22	168.9028	0.00037670135
	261603.06	167.29796	0.00038385391
	261799.89	167.83939	0.00036120415
	261996.73	168.89615	0.00038981438
	262193.56	166.35709	0.00037789345
	262390.41	169.24902	0.00038266182
	262587.25	168.48296	0.00038743019
	262784.09	167.56813	0.00038146973
	262980.94	168.44772	0.0003862381
	263177.78	168.41656	0.00039100647
	263374.62	162.15793	0.00040054321
	263571.47	167.37817	0.00039815903
	263768.31	167.26358	0.00035643578
	263965.16	167.58571	0.00038743019
	264161.97	164.46645	0.0003862381
	264358.81	165.79321	0.00038743019
	264555.66	164.0546	0.00035524368
	264752.5	166.63977	0.00039100647
	264949.34	167.49069	0.00037908554
	265146.19	169.25803	0.00037670135
	265343.03	166.84904	0.00039219856
	265539.88	168.33507	0.00037670135
	265736.72	166.09555	0.00037670135
	265933.56	165.28322	0.00038862228
	266130.38	164.38637	0.00036716461
	266327.22	162.87195	0.00039577484
	266524.06	166.36809	0.00040888786
	266720.91	166.84245	0.00037670135
	266917.75	164.80278	0.00041365623
	267114.59	166.29303	0.00040173531
	267311.44	167.81831	0.00038385391
	267508.28	166.36223	0.00037312508
	267705.12	167.47119	0.00037312508
	267901.94	164.50351	0.00039696693
	268098.78	170.17093	0.00039696693
	268295.62	163.89868	0.00036001205
	268492.47	166.95226	0.00038504601
	268689.31	167.786	0.00039935112
	268886.16	167.30276	0.00039577484
	269083	168.93747	0.00037789345
	269279.84	167.29288	0.00037312508
	269476.69	170.06488	0.00037908554
	269673.53	170.28214	0.00039458275
	269870.34	166.2184	0.00038981438
	270067.19	166.2319	0.0003695488
	270264.03	167.67668	0.00039577484
	270460.88	166.00977	0.00035881996
	270657.72	166.93703	0.00037431717
	270854.56	168.33507	0.00037670135
	271051.41	165.7865	0.00037312508
	271248.25	167.60272	0.00039339066
	271445.09	170.16412	0.00038981438
	271641.91	169.01448	0.00041246414
	271838.75	167.60651	0.00038266182
	272035.59	168.72495	0.00038385391
	272232.44	172.53125	0.00039339066
	272429.28	169.44482	0.00038981438
	272626.12	164.66672	0.00038266182
	272822.97	167.94159	0.00039339066
	273019.81	171.79276	0.00037550926
	273216.66	167.31523	0.00037908554
	273413.5	168.75851	0.00039100647
	273610.31	170.33263	0.00038266182
	273807.16	170.93941	0.00036239624
	274004	168.45146	0.00039219856
	274200.84	166.0519	0.00037550926
	274397.69	168.52321	0.00040054321
	274594.53	166.59151	0.00039577484
	274791.38	162.76994	0.00039339066
	274988.22	167.67668	0.00039696693
	275185.06	164.66072	0.00035524368
	275381.88	169.07411	0.00038266182
	275578.72	170.65997	0.00036716461
	275775.56	169.36914	0.00037431717
	275972.41	166.50426	0.00036716461
	276169.25	169.43596	0.00037670135
	276366.09	168.69006	0.00037074089
	276562.94	169.58524	0.00038862228
	276759.78	170.88213	0.00039100647
	276956.62	170.53766	0.0003695488
	277153.47	172.63525	0.0003528595
	277350.28	166.88354	0.00037789345
	277547.12	166.13672	0.00038266182
	277743.97	167.11482	0.00037312508
	277940.81	167.78981	0.00037193298
	278137.66	170.26727	0.00037312508
	278334.5	172.11685	0.00039100647
	278531.34	170.14972	0.00037550926
	278728.19	168.69005	0.00037670135
	278925.03	171.35138	0.00037193298
	279121.88	169.74316	0.00038266182
	279318.69	172.00407	0.00035881996
	279515.53	169.95987	0.0003683567
	279712.38	168.72495	0.00038385391
	279909.22	165.54758	0.00035762787
	280106.06	171.49715	0.00036239624
	280302.91	169.07411	0.00038266182
	280499.75	170.22406	0.00035762787
	280696.59	169.17975	0.00035524368
	280893.44	172.47617	0.00038146973
	281090.25	168.31061	0.00038743019
	281287.09	170.20509	0.00037074089
	281483.94	167.71167	0.0003695488
	281680.78	172.59818	0.00039696693
	281877.62	170.62617	0.00038027763
	282074.47	168.12067	0.00037550926
	282271.31	170.94759	0.00035524368
	282468.16	172.68948	0.00036478043
	282665	169.63153	0.00038385391
	282861.84	170.68428	0.00038266182
	283058.66	172.72499	0.00039458275
	283255.5	166.50426	0.00036716461
	283452.34	169.9194	0.00038027763
	283649.19	169.61411	0.00037670135
	283846.03	169.02774	0.00035643578
	284042.88	170.42157	0.0003862381
	284239.72	170.00249	0.00037670135
	284436.56	170.86661	0.00037431717
	284633.41	172.04433	0.00038743019
	284830.22	171.6993	0.00039577484
	285027.06	172.72499	0.00039458275
	285223.91	165.91743	0.00035762787
	285420.75	167.13998	0.00038027763
	285617.59	171.38969	0.00038146973
	285814.44	170.90971	0.00036120415
	286011.28	172.2267	0.00037789345
	286208.12	168.59201	0.00040888786
	286404.97	169.06813	0.00038862228
	286601.81	172.39368	0.0003862381
	286798.62	171.07452	0.00037550926
	286995.47	172.7132	0.00036597252
	287192.31	170.89539	0.00037550926
	287389.16	168.79242	0.00039219856
	287586	170.03162	0.00039935112
	287782.84	171.76437	0.00036597252
	287979.69	170.14972	0.00037550926
	288176.53	169.93399	0.00040888786
	288373.38	170.86661	0.00037431717
	288570.22	170.0338	0.00037789345
	288767.03	167.66638	0.00037908554
	288963.88	166.7198	0.00039339066
	289160.72	167.90523	0.00035762787
	289357.56	170.8085	0.00037312508
	289554.41	171.72095	0.00038862228
	289751.25	171.5137	0.00037908554
	289948.09	171.6561	0.00036120415
	290144.94	171.77325	0.00039935112
	290341.78	172.00407	0.00035881996
	290538.59	171.46028	0.00037670135
	290735.44	169.05176	0.0003695488
	290932.28	169.3354	0.00037312508
	291129.12	171.9194	0.00038981438
	291325.97	169.11446	0.00037789345
	291522.81	172.01987	0.0003862381
	291719.66	170.89539	0.00037550926
	291916.5	170.71994	0.0003695488
	292113.34	173.50064	0.00037908554
	292310.19	169.48915	0.00038504601
	292507	169.77782	0.0003683567
	292703.84	171.38434	0.00035762787
	292900.69	169.60266	0.00039577484
	293097.53	170.02226	0.00039100647
	293294.38	174.36659	0.0003516674
	293491.22	173.55536	0.00036001205
	293688.06	174.86954	0.0003862381
	293884.91	172.96902	0.00036001205
	294081.75	171.75926	0.00034928322
	294278.56	170.74963	0.00037074089
	294475.41	171.43086	0.0003516674
	294672.25	174.51781	0.0003862381
	294869.09	176.50394	0.00037074089
	295065.94	172.36856	0.00036716461
	295262.78	173.8248	0.00036478043
	295459.62	172.25101	0.00037908554
	295656.47	171.59261	0.00038266182
	295853.31	172.8047	0.00036120415
	296050.16	170.34364	0.00040411949
