IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	165.03784	0.00042915344
	254319.95	167.97194	0.00042796135
	254516.8	164.19748	0.00039339066
	254713.64	165.42906	0.00040173531
	254910.48	167.52217	0.00043511391
	255107.31	163.92383	0.00043034554
	255304.16	165.72183	0.00041007996
	255501	165.44179	0.00041246414
	255697.84	166.373	0.00040411949
	255894.69	165.68735	0.00041842461
	256091.52	163.33046	0.00043988228
	256288.36	164.35774	0.00043272972
	256485.2	167.62682	0.00042796135
	256682.05	163.80125	0.00044345856
	256878.89	166.95436	0.00040054321
	257075.72	167.38304	0.0004196167
	257272.56	166.2971	0.00039696693
	257469.41	165.77403	0.000436306
	257666.25	167.23943	0.00041484833
	257863.09	166.55481	0.0004196167
	258059.92	163.73978	0.00041604042
	258256.77	165.68407	0.00041365623
	258453.61	166.16635	0.00040769577
	258650.45	163.86848	0.0004029274
	258847.3	167.23314	0.00040411949
	259044.12	167.45366	0.00042200089
	259240.97	165.15453	0.00040888786
	259437.81	166.73088	0.00041007996
	259634.66	167.45319	0.00041127205
	259831.48	166.49124	0.00040769577
	260028.33	166.15273	0.00043749809
	260225.17	168.84982	0.00041842461
	260422.02	169.19319	0.00042557716
	260618.86	164.50351	0.00039696693
	260815.69	165.14137	0.00042200089
	261012.53	165.88493	0.0004196167
	261209.38	167.62682	0.00042796135
	261406.22	164.07642	0.00042915344
	261603.06	163.5231	0.00044107437
	261799.89	168.72238	0.00041365623
	261996.73	167.42107	0.00044226646
	262193.56	165.65065	0.00042319298
	262390.41	166.91582	0.00039935112
	262587.25	166.65128	0.00043272972
	262784.09	166.04648	0.00039935112
	262980.94	165.32359	0.00041365623
	263177.78	166.882	0.00041484833
	263374.62	166.1951	0.00042915344
	263571.47	165.3311	0.00041842461
	263768.31	165.12904	0.000436306
	263965.16	165.46555	0.00043153763
	264161.97	163.28447	0.00040173531
	264358.81	165.73547	0.00043511391
	264555.66	168.7545	0.00041484833
	264752.5	166.95628	0.00041723251
	264949.34	167.3506	0.00042915344
	265146.19	166.04355	0.00041484833
	265343.03	167.16046	0.00042915344
	265539.88	168.07745	0.00041484833
	265736.72	166.373	0.00040411949
	265933.56	166.40201	0.00041484833
	266130.38	164.35135	0.00041007996
	266327.22	167.8378	0.00042319298
	266524.06	169.9445	0.00041604042
	266720.91	166.75946	0.00041604042
	266917.75	165.81067	0.00043272972
	267114.59	168.72191	0.0004196167
	267311.44	166.95628	0.00041723251
	267508.28	169.58931	0.00046133995
	267705.12	166.96951	0.00042796135
	267901.94	171.73003	0.00041365623
	268098.78	167.0179	0.00040769577
	268295.62	166.75061	0.00044107437
	268492.47	165.28795	0.00044107437
	268689.31	165.884	0.00041484833
	268886.16	168.97861	0.00041723251
	269083	169.63753	0.00042319298
	269279.84	168.62674	0.00042200089
	269476.69	168.78374	0.00042796135
	269673.53	167.65079	0.00041246414
	269870.34	168.45863	0.00040411949
	270067.19	165.18788	0.00040531158
	270264.03	169.17699	0.00041246414
	270460.88	169.40057	0.00041365623
	270657.72	167.43651	0.00042676926
	270854.56	169.35938	0.00039935112
	271051.41	165.88585	0.00042438507
	271248.25	165.96375	0.00042200089
