IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	165.25644	0.00039696693
	254319.95	166.45802	0.00040173531
	254516.8	166.74017	0.00040531158
	254713.64	168.45511	0.00039815903
	254910.48	164.50351	0.00039696693
	255107.31	166.78868	0.00040054321
	255304.16	165.35809	0.00040888786
	255501	165.66264	0.00038504601
	255697.84	163.01385	0.00038743019
	255894.69	164.50351	0.00039696693
	256091.52	165.22922	0.00038266182
	256288.36	165.88107	0.00040054321
	256485.2	165.3718	0.00039100647
	256682.05	167.31961	0.00038981438
	256878.89	165.67726	0.00040411949
	257075.72	167.39368	0.00038146973
	257272.56	166.34712	0.00038862228
	257469.41	166.6839	0.00041365623
	257666.25	167.41702	0.00041007996
	257863.09	165.61859	0.00038385391
	258059.92	166.56638	0.00038385391
	258256.77	164.76042	0.00038504601
	258453.61	166.69255	0.00040888786
	258650.45	167.14931	0.00039100647
	258847.3	166.00525	0.00039815903
	259044.12	167.47119	0.00038385391
	259240.97	165.72748	0.0004196167
	259437.81	165.33553	0.00039458275
	259634.66	166.54416	0.00039935112
	259831.48	167.21947	0.00038146973
	260028.33	167.04388	0.00039815903
	260225.17	165.13783	0.00038027763
	260422.02	164.03131	0.0004029274
	260618.86	168.2527	0.00039696693
	260815.69	165.60214	0.00041127205
	261012.53	164.8188	0.00040411949
	261209.38	167.21092	0.00039815903
	261406.22	167.43361	0.00039339066
	261603.06	164.40338	0.0004029274
	261799.89	163.91237	0.00039339066
	261996.73	165.96375	0.00041723251
	262193.56	169.43077	0.00041484833
	262390.41	167.0184	0.00039219856
	262587.25	164.95718	0.00039458275
	262784.09	168.42075	0.00039696693
	262980.94	165.5139	0.00040411949
	263177.78	166.79889	0.00039577484
	263374.62	166.92766	0.00039458275
	263571.47	170.39737	0.00039935112
	263768.31	170.19846	0.00036358833
	263965.16	168.46204	0.00041007996
	264161.97	165.31592	0.00040769577
	264358.81	166.90428	0.00040411949
	264555.66	165.31592	0.00040888786
	264752.5	167.95296	0.00039935112
	264949.34	168.59053	0.0004029274
	265146.19	166.59941	0.00038981438
	265343.03	167.28635	0.00040054321
	265539.88	172.32672	0.00040173531
	265736.72	168.42874	0.00040888786
	265933.56	167.74231	0.00040888786
	266130.38	167.28116	0.00038981438
	266327.22	167.66089	0.00042915344
	266524.06	166.08904	0.00039577484
	266720.91	167.52789	0.00039100647
	266917.75	166.55481	0.0004196167
	267114.59	164.92516	0.00039815903
	267311.44	165.23851	0.00038743019
	267508.28	165.83937	0.00039935112
	267705.12	166.80939	0.00039100647
	267901.94	171.91835	0.00039815903
	268098.78	166.41814	0.00040054321
	268295.62	168.42874	0.00040888786
	268492.47	169.45306	0.0004029274
	268689.31	167.97772	0.00039458275
	268886.16	168.75851	0.00039100647
