IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	163.62157	0.00034570694
	254319.95	164.00037	0.00034570694
	254516.8	165.08031	0.00037431717
	254713.64	170.27798	0.00034570694
	254910.48	168.19185	0.00034928322
	255107.31	170.00249	0.00037670135
	255304.16	162.05579	0.0003516674
	255501	167.13014	0.0003683567
	255697.84	165.41852	0.00036358833
	255894.69	161.62579	0.00035524368
	256091.52	165.0809	0.00035643578
	256288.36	161.13332	0.00034928322
	256485.2	164.18381	0.00036239624
	256682.05	164.49745	0.00033855438
	256878.89	165.05589	0.00034570694
	257075.72	165.58989	0.00035405159
	257272.56	167.82486	0.00035524368
	257469.41	164.72768	0.00034809113
	257666.25	165.28493	0.00036597252
	257863.09	165.96375	0.00034332275
	258059.92	166.52684	0.0003528595
	258256.77	163.68614	0.00035643578
	258453.61	165.83122	0.00037431717
	258650.45	167.80983	0.00034928322
	258847.3	164.66383	0.0003695488
	259044.12	168.07925	0.00032782555
	259240.97	169.23294	0.0003695488
	259437.81	166.91699	0.00034689903
	259634.66	169.42908	0.00034332275
	259831.48	163.50243	0.00035643578
	260028.33	166.69476	0.00036239624
	260225.17	166.66487	0.00033020973
	260422.02	164.54932	0.00039815903
	260618.86	167.80983	0.00034928322
	260815.69	168.24841	0.00033259392
	261012.53	165.96375	0.00032424927
	261209.38	163.30074	0.00034809113
	261406.22	166.52048	0.00032663345
	261603.06	164.62833	0.00035881996
	261799.89	169.3461	0.00036716461
	261996.73	164.43365	0.00034570694
	262193.56	167.67841	0.00035643578
	262390.41	167.87625	0.00032901764
	262587.25	167.02022	0.00034451485
	262784.09	171.10745	0.00035405159
	262980.94	166.24301	0.00035524368
	263177.78	166.39635	0.00034451485
	263374.62	165.46555	0.00036478043
	263571.47	165.6331	0.00035047531
	263768.31	168.84813	0.00033855438
	263965.16	169.50851	0.00036001205
	264161.97	163.9814	0.00038385391
	264358.81	165.50612	0.00036120415
	264555.66	165.96375	0.00032424927
	264752.5	167.76848	0.00034809113
	264949.34	167.17865	0.00035405159
	265146.19	165.82193	0.00034928322
	265343.03	167.09259	0.0003516674
	265539.88	166.24301	0.00035524368
	265736.72	167.98456	0.00036001205
	265933.56	169.12204	0.00034093857
	266130.38	166.92705	0.00032663345
	266327.22	166.57176	0.00035405159
	266524.06	166.75946	0.0003528595
	266720.91	167.60033	0.00034332275
	266917.75	166.82744	0.00034451485
	267114.59	167.30563	0.00035762787
	267311.44	167.3004	0.00034689903
	267508.28	166.47447	0.00035643578
	267705.12	167.64842	0.00033378601
	267901.94	167.59258	0.00036597252
	268098.78	164.64249	0.00035047531
	268295.62	167.42891	0.00035047531
	268492.47	164.99109	0.00033974648
	268689.31	166.81531	0.00034928322
	268886.16	166.52048	0.00032663345
	269083	166.7822	0.00034332275
	269279.84	168.14021	0.00036478043
	269476.69	169.35579	0.00034093857
	269673.53	170.32663	0.0003182888
	269870.34	170.31583	0.00035405159
	270067.19	169.33296	0.00035405159
	270264.03	168.64911	0.00032663345
	270460.88	166.69476	0.00036239624
	270657.72	170.66768	0.00034451485
	270854.56	163.84607	0.00035881996
	271051.41	165.6284	0.00034570694
	271248.25	169.09128	0.00033378601
	271445.09	170.83133	0.00034332275
	271641.91	164.33423	0.0003349781
	271838.75	173.37212	0.00033974648
	272035.59	168.1785	0.00036597252
	272232.44	171.46922	0.00033736229
	272429.28	168.72928	0.00034093857
	272626.12	171.36754	0.00036478043
	272822.97	166.21091	0.0003349781
	273019.81	167.71765	0.00033020973
