IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	168.69005	0.00047326088
	254319.95	165.86087	0.00048279762
	254516.8	166.69382	0.00047564507
	254713.64	165.53432	0.00046253204
	254910.48	165.85765	0.00046730042
	255107.31	164.8064	0.0004863739
	255304.16	166.373	0.00048518181
	255501	166.2392	0.00048041344
	255697.84	164.87599	0.00050187111
	255894.69	168.02821	0.00046491623
	256091.52	164.67107	0.00048518181
	256288.36	163.95294	0.00046133995
	256485.2	165.85982	0.00047802925
	256682.05	165.53882	0.00046730042
	256878.89	164.70905	0.00050067902
	257075.72	166.62752	0.00047326088
	257272.56	165.27802	0.00048279762
	257469.41	164.0744	0.00047326088
	257666.25	165.92963	0.00048518181
	257863.09	166.60074	0.00046730042
	258059.92	165.86087	0.00048279762
	258256.77	167.44115	0.00049233437
	258453.61	165.10507	0.00048160553
	258650.45	163.36729	0.00049114227
	258847.3	166.64157	0.00046372414
	259044.12	163.02449	0.00047326088
	259240.97	166.21301	0.00046491623
	259437.81	165.60526	0.00050783157
	259634.66	164.33525	0.00046730042
	259831.48	164.56412	0.00049710274
	260028.33	165.3791	0.00048160553
	260225.17	165.82901	0.00049114227
	260422.02	162.93988	0.00047087669
	260618.86	167.45567	0.00047683716
	260815.69	167.12881	0.00049710274
	261012.53	167.11299	0.00047564507
	261209.38	165.75653	0.00047922134
	261406.22	169.35532	0.0005030632
	261603.06	162.45326	0.00048518181
	261799.89	166.70389	0.00049233437
	261996.73	168.40782	0.00047445297
	262193.56	165.29832	0.00049710274
	262390.41	165.28362	0.00051140785
	262587.25	164.85428	0.00049233437
	262784.09	167.99442	0.00048041344
	262980.94	167.86612	0.00048756599
	263177.78	168.96577	0.00048518181
	263374.62	164.50652	0.00047683716
	263571.47	165.35568	0.00048995018
	263768.31	165.16946	0.00047922134
	263965.16	168.69005	0.00050425529
	264161.97	166.85677	0.00048160553
	264358.81	166.61401	0.00048398972
	264555.66	168.57881	0.00048041344
	264752.5	165.0499	0.00047087669
	264949.34	167.08974	0.00048518181
	265146.19	166.83894	0.00049114227
	265343.03	165.30717	0.00047922134
	265539.88	167.72359	0.00049829483
	265736.72	165.09624	0.00047683716
	265933.56	169.48312	0.00048875809
	266130.38	168.34695	0.00050663948
	266327.22	168.0509	0.00052332878
	266524.06	165.89864	0.00050783157
	266720.91	168.71687	0.00049948692
	266917.75	166.35709	0.00050425529
	267114.59	169.63528	0.00050902367
	267311.44	166.53477	0.00052213669
	267508.28	166.06618	0.00048398972
	267705.12	166.6075	0.00051379204
	267901.94	167.42657	0.00049829483
	268098.78	167.51547	0.00050067902
	268295.62	165.13054	0.00049591064
	268492.47	166.77478	0.00051021576
	268689.31	167.67751	0.00050187111
	268886.16	166.12708	0.00050663948
	269083	168.6347	0.00048279762
	269279.84	165.35696	0.00051856041
	269476.69	168.33855	0.00049471855
	269673.53	166.64464	0.00051021576
	269870.34	166.02826	0.00051259995
	270067.19	167.23232	0.00049471855
	270264.03	168.66376	0.00050902367
	270460.88	167.82082	0.00050783157
	270657.72	167.53082	0.00049591064
	270854.56	168.05582	0.00050663948
	271051.41	168.12483	0.0005209446
	271248.25	168.58018	0.00048756599
	271445.09	167.60313	0.00050425529
	271641.91	166.88354	0.00050425529
	271838.75	169.62415	0.00051617622
	272035.59	167.93222	0.00052928925
	272232.44	166.84904	0.00052332878
	272429.28	169.19754	0.00052690506
	272626.12	168.3976	0.0005030632
