IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	167.16205	0.00035881996
	254319.95	165.67314	0.00034093857
	254516.8	161.81635	0.00034332275
	254713.64	165.10651	0.00034689903
	254910.48	166.0594	0.00034570694
	255107.31	164.21127	0.00035881996
	255304.16	162.67915	0.0003683567
	255501	163.86559	0.00034689903
	255697.84	167.76146	0.00033140182
	255894.69	163.22621	0.00035047531
	256091.52	166.46753	0.00036120415
	256288.36	166.36755	0.0003683567
	256485.2	165.06857	0.00033259392
	256682.05	165.09293	0.00036120415
	256878.89	165.66891	0.0003361702
	257075.72	169.50851	0.00036001205
	257272.56	166.79205	0.00035881996
	257469.41	170.47404	0.0003528595
	257666.25	167.86517	0.00035643578
	257863.09	164.77913	0.00034928322
	258059.92	165.23738	0.00036478043
	258256.77	166.2005	0.00034928322
	258453.61	168.87381	0.00036358833
	258650.45	166.81218	0.00037074089
	258847.3	165.32359	0.00036120415
	259044.12	167.91896	0.00034689903
	259240.97	167.63252	0.00036716461
	259437.81	166.4816	0.0003516674
	259634.66	166.50426	0.0003361702
	259831.48	162.7645	0.00037789345
	260028.33	167.79428	0.00034332275
	260225.17	169.64095	0.00033736229
	260422.02	164.62833	0.00035881996
	260618.86	166.52048	0.00032663345
	260815.69	169.42647	0.00036358833
	261012.53	168.57492	0.00034809113
	261209.38	167.64279	0.00034451485
	261406.22	167.71904	0.00035762787
	261603.06	165.63766	0.00035524368
	261799.89	165.53581	0.00034809113
	261996.73	163.56583	0.00034451485
	262193.56	167.36328	0.00034213066
	262390.41	165.72913	0.0003528595
	262587.25	168.02972	0.00034451485
	262784.09	167.28174	0.0003516674
	262980.94	166.25093	0.00034570694
	263177.78	165.57922	0.00034570694
	263374.62	167.87769	0.00034570694
	263571.47	167.44904	0.00033378601
	263768.31	165.81992	0.00034451485
	263965.16	168.96382	0.00034213066
	264161.97	164.57124	0.00034451485
	264358.81	165.17892	0.00035881996
	264555.66	168.47275	0.0003695488
	264752.5	166.19403	0.00035881996
	264949.34	166.91699	0.00034689903
	265146.19	166.2392	0.00036001205
	265343.03	169.64297	0.00035047531
	265539.88	167.53716	0.0003361702
	265736.72	168.53604	0.00034570694
	265933.56	166.91699	0.00034689903
	266130.38	168.26395	0.00034570694
	266327.22	168.98616	0.00036120415
	266524.06	168.0007	0.00034928322
	266720.91	164.44341	0.00033736229
	266917.75	168.10101	0.00033974648
	267114.59	167.51598	0.00033020973
	267311.44	164.32716	0.00034332275
	267508.28	168.9214	0.00034689903
	267705.12	165.68515	0.00035643578
	267901.94	169.88919	0.00034570694
	268098.78	171.61037	0.0003349781
	268295.62	168.48616	0.00032782555
	268492.47	167.24593	0.00036120415
	268689.31	165.47986	0.00034213066
	268886.16	166.01106	0.00034928322
	269083	165.17892	0.00035881996
	269279.84	166.06364	0.00033140182
	269476.69	170.99628	0.00034213066
	269673.53	169.15149	0.00034809113
	269870.34	166.87238	0.00034570694
	270067.19	167.01955	0.00036001205
	270264.03	168.2563	0.00033855438
	270460.88	170.19641	0.00032901764
	270657.72	166.66487	0.00033020973
	270854.56	168.16988	0.00036001205
	271051.41	166.29768	0.00034689903
