IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	163.39635	0.00034093857
	254319.95	171.00757	0.00035881996
	254516.8	164.13428	0.0003528595
	254713.64	167.05119	0.0003349781
	254910.48	166.6075	0.00033378601
	255107.31	165.76567	0.00033378601
	255304.16	164.84995	0.00034093857
	255501	169.30148	0.00037193298
	255697.84	166.05804	0.00035047531
	255894.69	169.71242	0.0003528595
	256091.52	162.7868	0.00031709671
	256288.36	170.02794	0.00033020973
	256485.2	163.94577	0.00034451485
	256682.05	162.83807	0.00033855438
	256878.89	166.79407	0.00033855438
	257075.72	169.17699	0.00032901764
	257272.56	168.00558	0.00033259392
	257469.41	164.41559	0.00036358833
	257666.25	164.39784	0.00032782555
	257863.09	165.19601	0.00034451485
	258059.92	162.95607	0.00034093857
	258256.77	167.85091	0.00035047531
	258453.61	167.47119	0.00033974648
	258650.45	164.97684	0.0003349781
	258847.3	164.62373	0.00034570694
	259044.12	171.84377	0.0003695488
	259240.97	165.53581	0.00034809113
	259437.81	167.84811	0.00033378601
	259634.66	165.12123	0.00033378601
	259831.48	165.26617	0.00035524368
	260028.33	171.7068	0.00035524368
	260225.17	165.55869	0.00036716461
	260422.02	164.59863	0.00032663345
	260618.86	165.47986	0.00034213066
	260815.69	166.98953	0.00032186508
	261012.53	165.54758	0.00035762787
	261209.38	165.57922	0.00034451485
	261406.22	166.21091	0.0003349781
	261603.06	167.86316	0.00033974648
	261799.89	166.47946	0.00032067299
	261996.73	166.93066	0.00034213066
	262193.56	167.99626	0.00036597252
	262390.41	170.01503	0.00034332275
	262587.25	169.07718	0.00034570694
	262784.09	168.80901	0.00033736229
	262980.94	165.86539	0.0003361702
	263177.78	165.58989	0.00035405159
	263374.62	165.76567	0.00033378601
	263571.47	165.65544	0.00032186508
	263768.31	164.93896	0.00033855438
	263965.16	166.55138	0.00033736229
	264161.97	168.48232	0.00032186508
	264358.81	166.58763	0.0003182888
	264555.66	169.18611	0.00032305717
	264752.5	169.78091	0.00035643578
	264949.34	166.75946	0.0003528595
	265146.19	167.17725	0.00032663345
	265343.03	171.45897	0.00032901764
	265539.88	163.10626	0.0003361702
	265736.72	168.33121	0.0003349781
	265933.56	170.27875	0.0003027916
	266130.38	167.42891	0.00035047531
	266327.22	163.00917	0.00035881996
	266524.06	166.51224	0.00033140182
	266720.91	168.02385	0.00032067299
	266917.75	168.31061	0.0003528595
	267114.59	171.30203	0.00032305717
	267311.44	165.62439	0.00029206276
	267508.28	165.56793	0.00033378601
	267705.12	169.09872	0.00032663345
	267901.94	168.21523	0.00033736229
	268098.78	168.69005	0.00033378601
	268295.62	166.53773	0.00031709671
	268492.47	162.6705	0.00033140182
	268689.31	168.51457	0.00030517578
	268886.16	167.51318	0.0003528595
	269083	167.86316	0.00033974648
	269279.84	169.4561	0.00033140182
	269476.69	170.30133	0.00033140182
	269673.53	168.03621	0.00032663345
	269870.34	164.82007	0.0003182888
	270067.19	167.58835	0.00031590462
	270264.03	167.17725	0.00032663345
	270460.88	168.53604	0.00034689903
	270657.72	170.80524	0.0003349781
	270854.56	166.06364	0.00033140182
	271051.41	172.04247	0.0003349781
	271248.25	170.01649	0.00032305717
	271445.09	171.0062	0.0003349781
	271641.91	171.66432	0.00032782555
	271838.75	168.86034	0.00031352043
	272035.59	171.33386	0.00032424927
	272232.44	168.0596	0.00033974648
	272429.28	168.28752	0.00029921532
	272626.12	170.50461	0.00033855438
	272822.97	166.22231	0.0003194809
	273019.81	165.02711	0.0003182888
	273216.66	162.77428	0.0002849102
	273413.5	167.11351	0.00033140182
	273610.31	167.44662	0.0003015995
	273807.16	171.80573	0.00030040741
	274004	168.37941	0.0003015995
	274200.84	167.18678	0.00033855438
	274397.69	167.82852	0.00030994415
	274594.53	170.57353	0.00031113625
	274791.38	166.4361	0.00035047531
	274988.22	169.43196	0.00032424927
	275185.06	165.43423	0.00031232834
	275381.88	165.91251	0.00032305717
	275578.72	168.00558	0.00033259392
	275775.56	167.35971	0.00033140182
	275972.41	170.50313	0.00032424927
	276169.25	170.60916	0.00031352043
	276366.09	166.8399	0.00033974648
	276562.94	170.01817	0.0003015995
	276759.78	170.3914	0.00030636787
	276956.62	169.88269	0.00032544136
	277153.47	170.71046	0.00032424927
	277350.28	163.76508	0.00032305717
	277547.12	171.02737	0.00032067299
	277743.97	168.43503	0.00031471252
	277940.81	167.17558	0.00030040741
	278137.66	170.1852	0.00028610229
	278334.5	168.4445	0.00032663345
	278531.34	170.61447	0.00029206276
	278728.19	168.20413	0.0003027916
	278925.03	172.17627	0.00031471252
	279121.88	168.0434	0.00030994415
	279318.69	173.77803	0.0003182888
	279515.53	168.98474	0.00031709671
	279712.38	172.22539	0.00032544136
	279909.22	172.35959	0.00029563904
	280106.06	172.1543	0.00030517578
	280302.91	168.77931	0.00029921532
	280499.75	169.31509	0.00032067299
	280696.59	169.11446	0.00031471252
	280893.44	169.71547	0.00030040741
	281090.25	172.90242	0.00030755997
	281287.09	167.42284	0.00030636787
	281483.94	167.62486	0.00028848648
	281680.78	168.80489	0.00034928322
	281877.62	170.78897	0.00031232834
	282074.47	170.94209	0.00033259392
	282271.31	170.6445	0.00031471252
	282468.16	165.38818	0.00031590462
	282665	169.69514	0.0003194809
	282861.84	167.79349	0.00029802322
	283058.66	171.90346	0.00028729439
	283255.5	171.37265	0.00034928322
	283452.34	171.83794	0.0003015995
	283649.19	172.54974	0.00031232834
	283846.03	165.55946	0.00028610229
	284042.88	164.24316	0.00029802322
	284239.72	166.73352	0.00030040741
	284436.56	164.74486	0.00029802322
	284633.41	168.73311	0.00031113625
	284830.22	170.3401	0.00028371811
	285027.06	169.55679	0.00030875206
	285223.91	170.32173	0.00031113625
	285420.75	165.85928	0.00031709671
	285617.59	170.43091	0.00031471252
	285814.44	169.6308	0.00028371811
	286011.28	172.90331	0.00029802322
	286208.12	169.43898	0.00028610229
	286404.97	171.80913	0.00031709671
	286601.81	165.5226	0.00030040741
	286798.62	171.7675	0.00028252602
	286995.47	168.87852	0.00028371811
	287192.31	171.0694	0.00033736229
	287389.16	171.77325	0.00029921532
	287586	169.03888	0.00030636787
	287782.84	168.5975	0.00028848648
	287979.69	174.21443	0.00027179718
	288176.53	174.70142	0.00029683113
	288373.38	169.81868	0.00029563904
	288570.22	170.18069	0.00031352043
	288767.03	167.04041	0.00029206276
	288963.88	171.64084	0.00029444695
	289160.72	164.8311	0.00027775764
	289357.56	173.50645	0.00029444695
	289554.41	176.8327	0.0003015995
	289751.25	174.99086	0.00029921532
	289948.09	166.42955	0.00028371811
	290144.94	170.41705	0.00027894974
	290341.78	172.07568	0.00032782555
	290538.59	164.70345	0.00028848648
	290735.44	174.07762	0.00028848648
	290932.28	174.41013	0.00028133392
	291129.12	171.30722	0.00029087067
	291325.97	171.36285	0.0002849102
	291522.81	172.24571	0.00028252602
	291719.66	175.25603	0.00028729439
	291916.5	174.99086	0.00029921532
	292113.34	168.36636	0.00028848648
	292310.19	172.11685	0.00031232834
	292507	168.8708	0.00029563904
	292703.84	171.25383	0.00028133392
	292900.69	167.16438	0.00028967857
	293097.53	170.20911	0.00027298927
	293294.38	171.03958	0.00028967857
	293491.22	167.23232	0.00024795532
	293688.06	178.79646	0.00028371811
	293884.91	171.64084	0.00029444695
	294081.75	170.84508	0.00029206276
	294278.56	167.95435	0.00029087067
	294475.41	171.07245	0.00031471252
	294672.25	168.3885	0.00026583672
	294869.09	171.60707	0.00029325485
	295065.94	170.05714	0.0003027916
	295262.78	166.91859	0.00029444695
	295459.62	168.64395	0.00028967857
	295656.47	172.11685	0.00031232834
	295853.31	174.16336	0.00026941299
	296050.16	177.04686	0.00030040741
	296246.97	169.83582	0.00030398369
	296443.81	177.51044	0.00027418137
	296640.66	168.69005	0.00030994415
	296837.5	169.82448	0.00028252602
	297034.34	173.71519	0.00027179718
	297231.19	164.95866	0.00028014183
	297428.03	170.49446	0.00025868416
	297624.88	166.81293	0.00029206276
	297821.72	173.65979	0.00029087067
	298018.53	173.87463	0.00024557114
	298215.38	172.81366	0.00027537346
	298412.22	174.26462	0.00027418137
	298609.06	171.00284	0.00028848648
	298805.91	170.57823	0.00027656555
	299002.75	163.91833	0.00027537346
	299199.59	172.33804	0.0002682209
	299396.44	171.01367	0.00025868416
	299593.28	172.52426	0.00026464462
	299790.12	172.23483	0.00029087067
	299986.94	174.23735	0.00026106834
	300183.78	173.71114	0.00029325485
	300380.62	168.69006	0.00027894974
	300577.47	169.6703	0.00024557114
	300774.31	171.68683	0.00026345253
	300971.16	176.70264	0.00028967857
	301168	168.99644	0.00026226044
	301364.84	170.96703	0.0002348423
	301561.69	170.96582	0.00028848648
	301758.53	176.18591	0.0002682209
	301955.34	173.29016	0.00026345253
	302152.19	168.19011	0.00026702881
	302349.03	166.45502	0.00026941299
	302545.88	169.71642	0.00028610229
	302742.72	177.37358	0.00025987625
	302939.56	174.09384	0.00024318695
	303136.41	170.09996	0.00025629997
	303333.25	168.83836	0.00027060509
	303530.09	174.18901	0.00027060509
	303726.91	172.4969	0.00024557114
	303923.75	173.18721	0.00027060509
	304120.59	168.3367	0.00026464462
	304317.44	176.68222	0.00024676323
	304514.28	166.46414	0.00026464462
	304711.12	170.32948	0.00026941299
	304907.97	169.39738	0.00024557114
	305104.81	172.14668	0.00027894974
	305301.66	171.25383	0.00026583672
	305498.5	175.75438	0.00027298927
	305695.31	171.79276	0.00025033951
	305892.16	173.97731	0.00026106834
	306089	168.3885	0.00026583672
	306285.84	176.00906	0.00025629997
	306482.69	170.35735	0.00024795532
	306679.53	173.48758	0.00026226044
	306876.38	171.35938	0.00024557114
	307073.22	175.87241	0.00023126602
	307270.06	174.07541	0.00025391579
	307466.88	174.28938	0.00023841858
	307663.72	169.3486	0.00026345253
	307860.56	172.47008	0.00020861626
	308057.41	168.53423	0.00025749207
	308254.25	176.26236	0.00023722649
	308451.09	172.18958	0.00027179718
	308647.94	174.22905	0.00022411346
	308844.78	172.53293	0.00024676323
	309041.62	169.58617	0.00022411346
	309238.47	168.85298	0.00024557114
	309435.28	176.95815	0.00024676323
	309632.12	174.83304	0.00022411346
	309828.97	175.82954	0.00022888184
	310025.81	168.35823	0.00024199486
	310222.66	168.00664	0.0002348423
	310419.5	170.25635	0.00023841858
	310616.34	174.47244	0.00022172928
	310813.19	174.40063	0.00024318695
	311010.03	174.36931	0.00025510788
	311206.88	171.33586	0.00025272369
	311403.69	173.23381	0.00021219254
	311600.53	175.97577	0.00023722649
	311797.38	172.08447	0.00022411346
	311994.22	171.86989	0.0002348423
	312191.06	176.09319	0.00024437904
	312387.91	172.73111	0.0002348423
	312584.75	176.08586	0.00022649765
	312781.59	172.73676	0.00024437904
	312978.44	174.25938	0.00022530556
	313175.25	170.83763	0.00026106834
	313372.09	176.74498	0.0002515316
	313568.94	170.37476	0.00020623207
	313765.78	177.15179	0.00023961067
	313962.62	172.67358	0.0002515316
	314159.47	174.20302	0.00023603439
	314356.31	177.10873	0.00023603439
	314553.16	172.87498	0.00022053719
	314750	168.91742	0.0002348423
	314946.84	173.991	0.00022768974
	315143.66	171.15073	0.0002014637
	315340.5	180	0.00021696091
	315537.34	167.40343	0.000218153
	315734.19	172.47008	0.00020861626
	315931.03	170.90971	0.00021100044
	316127.88	174.77406	0.00019550323
	316324.72	173.45369	0.00021934509
	316521.56	172	0.00022172928
	316718.41	177.99042	0.00020384789
	316915.22	171.42227	0.00021576881
	317112.06	173.50064	0.00018954277
	317308.91	170.99149	0.00019788742
	317505.75	169.97394	0.000218153
	317702.59	171.91545	0.00021100044
	317899.44	171.27829	0.00021219254
	318096.28	188.54695	0.00020742416
	318293.12	177.38045	0.00018239021
	318489.97	175.03026	0.00019192696
	318686.81	167.31058	0.00018358231
	318883.62	177.46323	0.00018835068
	319080.47	172.03824	0.00017166138
	319277.31	180.3515	0.00019431114
	319474.16	175.99217	0.00018715858
	319671	185.0636	0.00018835068
	319867.84	178.3634	0.00016689301
	320064.69	180.69868	0.00019550323
	320261.53	169.33022	0.00016689301
	320458.38	174.12259	0.00016212463
	320655.19	169.38034	0.00019311905
	320852.03	170.98679	0.00017404556
	321048.88	170.32173	0.00015497208
	321245.72	175.44003	0.00019431114
	321442.56	175.40945	0.00016331673
	321639.41	165.01836	0.00017404556
	321836.25	178.94559	0.00019431114
	322033.09	170.10173	0.00018000603
	322229.94	173.52603	0.0001680851
	322426.78	177.99747	0.00017046928
	322623.59	172.40536	0.00016212463
	322820.44	185.86597	0.00017404556
	323017.28	167.95741	0.00018239021
	323214.12	173.70604	0.00016212463
	323410.97	170.53766	0.00016570091
	323607.81	168.851	0.00016570091
	323804.66	180	0.00015735626
	324001.5	168.1785	0.00015616417
	324198.34	161.56505	0.00014305115
	324395.19	177.37358	0.00012993813
	324592	182.38594	0.00014305115
	324788.84	187.35237	0.00014901161
	324985.69	174.01938	0.00012516975
	325182.53	167.69197	0.00013232231
	325379.38	164.62373	0.00014781952
	325576.22	171.10414	0.00013828278
	325773.06	179.56593	0.00015735626
	325969.91	182.25456	0.0001513958
	326166.75	179.5103	0.00013947487
	326363.56	178.50565	0.00013709068
	326560.41	168.88695	0.00013589859
	326757.25	172.99873	0.00013589859
	326954.09	164.40718	0.00010609627
	327150.94	169.14357	8.8214874e-05
	327347.78	175.78583	0.00011324883
	327544.62	189.74362	0.00011920929
	327741.47	166.96133	0.00011563301
	327938.31	183.36646	0.00012278557
	328135.16	167.60458	0.00011086464
	328331.97	184.25883	0.00011205673
	328528.81	173.92754	0.00011205673
	328725.66	184.66685	0.0001168251
	328922.5	172.05652	0.00010251999
	329119.34	177.51044	8.225441e-05
	329316.19	186.78897	0.0001001358
	329513.03	162.07207	8.4638596e-05
	329709.88	171.77325	9.894371e-05
	329906.72	170.81116	8.1062317e-05
	330103.53	167.73523	8.3446503e-05
	330300.38	173.73651	9.7751617e-05
	330497.22	181.43208	9.5367432e-05
	330694.06	174.86362	0.00010609627
	330890.91	169.33022	8.3446503e-05
	331087.75	170.40686	8.5830688e-05
	331284.59	172.44363	0.0001168251
	331481.44	177.13759	7.1525574e-05
	331678.28	170.67641	7.9870224e-05
	331875.12	179.06079	7.2717667e-05
	332071.94	169.69514	0.00010609627
	332268.78	188.82037	6.9141388e-05
	332465.62	185.90614	6.9141388e-05
	332662.47	161.33307	9.2983246e-05
	332859.31	174.50768	6.1988831e-05
	333056.16	168.31061	3.4570694e-05
	333253	176.34778	5.6028366e-05
	333449.84	157.83365	3.4570694e-05
	333646.69	174.47246	3.695488e-05
	333843.5	192.68037	4.8875809e-05
	334040.34	181.63658	4.1723251e-05
	334237.19	115.34617	2.5033951e-05
	334434.03	171.08507	6.0796738e-05
	334630.88	143.84181	3.8146973e-05
	334827.72	153.99664	5.364418e-05
	335024.56	175.23636	4.2915344e-05
	335221.41	184.23639	3.2186508e-05
	335418.25	119.74486	3.8146973e-05
	335615.09	167.00536	3.0994415e-05
	335811.91	232.125	1.3113022e-05
	336008.75	230.19441	2.7418137e-05
	336205.59	0	1.5497208e-05
	336402.44	51.340183	7.1525574e-06
	336599.28	-21.801424	3.0994415e-05
	336796.12	-26.565071	2.3841858e-05
	336992.97	90	2.3841858e-06
	337189.81	216.86989	1.0728836e-05
	337386.66	12.528791	2.1457672e-05
	337583.5	-6.9112372	3.9339066e-05
	337780.31	45	4.8875809e-05
	337977.16	13.134005	3.5762787e-05
	338174	77.275642	3.695488e-05
	338370.84	5.5721927	4.8875809e-05
	338567.69	-26.565071	3.9339066e-05
	338764.53	6.8427658	5.9604645e-05
	338961.38	-6.5463066	7.2717667e-05
	339158.22	5.0795889	5.364418e-05
	339355.06	20.323141	6.9141388e-05
	339551.88	30.068571	7.7486038e-05
	339748.72	-3.0940676	8.8214874e-05
	339945.56	-12.094767	8.4638596e-05
	340142.41	7.8831196	7.7486038e-05
	340339.25	-12.094767	0.0001013279
	340536.09	-3.3274198	0.00010251999
	340732.94	-0.78483582	8.7022781e-05
	340929.78	13.309164	0.00011324883
	341126.62	12.14427	9.5367432e-05
	341323.47	9.2725897	0.0001180172
	341520.28	1.8933821	0.00014424324
	341717.12	5.5275393	0.00011086464
	341913.97	0.45470953	0.0001502037
	342110.81	0.84875822	0.00016093254
	342307.66	-1.292181	0.00015854836
	342504.5	4.3682671	0.00017166138
	342701.34	1.8240738	0.00018715858
	342898.19	1.7149186	0.00019907951
	343095.03	3.3664513	0.00018119812
	343291.84	7.553165	0.00021696091
	343488.69	0.66619635	0.00020503998
	343685.53	2.8466177	0.00021576881
	343882.38	0.96555233	0.00021219254
	344079.22	1.3836765	0.00024676323
	344276.06	3.1507158	0.00025987625
	344472.91	0.78481436	0.00026106834
	344669.75	3.3309174	0.00022530556
