IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	165.57478	0.00042557716
	254319.95	169.03093	0.00043153763
	254516.8	168.93649	0.00043392181
	254713.64	166.69081	0.00045537949
	254910.48	166.00151	0.00043749809
	255107.31	164.89648	0.00043392181
	255304.16	166.73225	0.00043034554
	255501	166.224	0.00044465065
	255697.84	167.26161	0.00045895576
	255894.69	165.61859	0.00043153763
	256091.52	164.31	0.00043988228
	256288.36	163.82491	0.00044822693
	256485.2	167.07652	0.00043153763
	256682.05	164.40718	0.00042557716
	256878.89	165.28033	0.000436306
	257075.72	166.40419	0.00045061111
	257272.56	169.69514	0.00043869019
	257469.41	168.047	0.000436306
	257666.25	168.05856	0.00046610832
	257863.09	162.82942	0.00044345856
	258059.92	167.67525	0.00043511391
	258256.77	167.31572	0.00042796135
	258453.61	168.53496	0.00043153763
	258650.45	163.74577	0.00045537949
	258847.3	165.66455	0.00044226646
	259044.12	167.24245	0.0004529953
	259240.97	165.99876	0.00047206879
	259437.81	164.36952	0.00044584274
	259634.66	166.86597	0.00043988228
	259831.48	168.62851	0.00043511391
	260028.33	167.56906	0.0004529953
	260225.17	166.52219	0.00044465065
	260422.02	166.62228	0.00042676926
	260618.86	165.42578	0.00043034554
	260815.69	167.88313	0.00043153763
	261012.53	165.59195	0.00044465065
	261209.38	166.23291	0.00043034554
	261406.22	168.36198	0.00044822693
	261603.06	168.56969	0.00044465065
	261799.89	166.21568	0.00046014786
	261996.73	166.15273	0.00043749809
	262193.56	167.89433	0.00043749809
	262390.41	169.62627	0.00044345856
	262587.25	166.57982	0.00045657158
	262784.09	168.72101	0.00043272972
	262980.94	166.30411	0.00043749809
	263177.78	168.19984	0.000436306
	263374.62	164.41763	0.00043869019
	263571.47	168.84317	0.000436306
	263768.31	167.08632	0.00044226646
	263965.16	165.8542	0.0004529953
	264161.97	166.94899	0.0004529953
	264358.81	168.48343	0.0004529953
	264555.66	165.11954	0.00043034554
	264752.5	168.01047	0.0004529953
	264949.34	167.12918	0.00045418739
	265146.19	171.27744	0.00043988228
	265343.03	165.63362	0.00045061111
	265539.88	167.20911	0.00045180321
	265736.72	165.70828	0.0004529953
	265933.56	168.34525	0.00046610832
	266130.38	167.68394	0.00045180321
	266327.22	168.5713	0.00045061111
	266524.06	170.38786	0.00044941902
	266720.91	168.18878	0.00045418739
	266917.75	166.61441	0.00045776367
	267114.59	166.89078	0.00044584274
	267311.44	168.45644	0.00045776367
	267508.28	168.56969	0.00044465065
	267705.12	169.58617	0.00044822693
	267901.94	167.017	0.00043988228
	268098.78	167.9254	0.00047206879
	268295.62	164.90842	0.00043869019
	268492.47	168.01047	0.0004529953
	268689.31	168.3885	0.00044345856
	268886.16	168.98816	0.00044822693
	269083	166.26042	0.00044584274
	269279.84	168.81287	0.00043511391
	269476.69	165.12904	0.000436306
	269673.53	166.44377	0.00048279762
	269870.34	167.1167	0.00045895576
	270067.19	168.37064	0.00046014786
	270264.03	167.03978	0.00044584274
	270460.88	167.50397	0.00045061111
	270657.72	167.88397	0.00044822693
	270854.56	167.42226	0.00045418739
	271051.41	168.54321	0.00045537949
	271248.25	165.78415	0.00046014786
	271445.09	168.60001	0.00044584274
	271641.91	168.54124	0.00044941902
	271838.75	167.89474	0.00045418739
	272035.59	169.30675	0.00045537949
	272232.44	169.25621	0.00047206879
	272429.28	167.13724	0.00046491623
