IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	164.92392	0.00033378601
	254319.95	165.6331	0.00034928322
	254516.8	167.04912	0.00035047531
	254713.64	166.25507	0.00034093857
	254910.48	166.33884	0.0003528595
	255107.31	162.28421	0.00036001205
	255304.16	164.9536	0.00034332275
	255501	167.36328	0.00034213066
	255697.84	165.59499	0.00035881996
	255894.69	168.96382	0.00034213066
	256091.52	168.0007	0.00034928322
	256288.36	167.44975	0.00034451485
	256485.2	168.34373	0.00034809113
	256682.05	168.57881	0.00036001205
	256878.89	164.55112	0.00033974648
	257075.72	166.73666	0.00034213066
	257272.56	167.25258	0.00037193298
	257469.41	168.45747	0.00034451485
	257666.25	171.55246	0.00036478043
	257863.09	167.28247	0.00031352043
	258059.92	164.98593	0.00037193298
	258256.77	166.90372	0.00035047531
	258453.61	166.24692	0.00035047531
	258650.45	165.31889	0.00033378601
	258847.3	167.47119	0.0003182888
	259044.12	167.32433	0.0003528595
	259240.97	167.62402	0.00033855438
	259437.81	164.57124	0.00034451485
	259634.66	164.86571	0.00034689903
	259831.48	167.17865	0.00035405159
	260028.33	167.27565	0.00034093857
	260225.17	167.76848	0.00034809113
	260422.02	166.10281	0.00035643578
	260618.86	167.45041	0.00035643578
	260815.69	167.03291	0.00037074089
	261012.53	166.92087	0.00036239624
	261209.38	164.50908	0.00033020973
	261406.22	165.28687	0.00034213066
	261603.06	166.06219	0.0003361702
	261799.89	170.3736	0.00034213066
	261996.73	166.87238	0.00034570694
	262193.56	165.59998	0.00036358833
	262390.41	168.11133	0.00034689903
	262587.25	166.40259	0.00033855438
	262784.09	166.44278	0.00034570694
	262980.94	165.3791	0.00033974648
	263177.78	166.24301	0.00035524368
	263374.62	166.10281	0.00035643578
	263571.47	167.69197	0.0003349781
	263768.31	165.81349	0.00033020973
	263965.16	171.49913	0.00033855438
	264161.97	168.84004	0.00035524368
	264358.81	164.79758	0.00034093857
	264555.66	166.63718	0.0003194809
	264752.5	165.24567	0.00032186508
	264949.34	168.99644	0.00034928322
	265146.19	170.87711	0.00033020973
	265343.03	166.11308	0.00033259392
	265539.88	164.47589	0.00033378601
	265736.72	166.89078	0.00035643578
	265933.56	165.62358	0.00033974648
	266130.38	168.72792	0.0003528595
	266327.22	167.89169	0.0003516674
	266524.06	167.75215	0.00034213066
	266720.91	168.12198	0.00032901764
	266917.75	163.43272	0.00034689903
