IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	166.77975	0.00038504601
	254319.95	163.58127	0.00039577484
	254516.8	165.26506	0.0004029274
	254713.64	165.87791	0.00038504601
	254910.48	167.0184	0.00039219856
	255107.31	166.47684	0.00038743019
	255304.16	163.08676	0.00039696693
	255501	167.70473	0.00038146973
	255697.84	166.54416	0.00039935112
	255894.69	167.951	0.00041604042
	256091.52	167.36092	0.0004029274
	256288.36	166.46414	0.00039696693
	256485.2	166.68896	0.00038743019
	256682.05	168.23169	0.00037908554
	256878.89	164.97746	0.0003862381
	257075.72	166.14127	0.00037312508
	257272.56	165.92252	0.00040173531
	257469.41	166.26758	0.00038146973
	257666.25	164.43846	0.00039100647
	257863.09	165.14835	0.00038504601
	258059.92	164.31754	0.00039219856
	258256.77	164.35774	0.00040173531
	258453.61	165.56084	0.00041007996
	258650.45	167.77486	0.00036358833
	258847.3	167.64462	0.00038385391
	259044.12	162.99991	0.00039100647
	259240.97	168.89943	0.00038385391
	259437.81	164.65315	0.00039100647
	259634.66	168.09393	0.00040411949
	259831.48	164.41104	0.00039458275
	260028.33	164.69913	0.00039219856
	260225.17	167.29129	0.00041127205
	260422.02	165.8745	0.00037074089
	260618.86	165.96375	0.00039219856
	260815.69	165.31119	0.00038027763
	261012.53	167.29796	0.00038385391
	261209.38	166.55138	0.00039458275
	261406.22	165.83624	0.00038862228
	261603.06	165.70966	0.00039100647
	261799.89	168.34615	0.00038862228
	261996.73	169.33765	0.00039219856
	262193.56	168.41226	0.00038504601
	262390.41	167.96658	0.00038862228
	262587.25	163.87877	0.00037312508
	262784.09	165.88004	0.00039577484
	262980.94	164.77557	0.00038981438
	263177.78	167.14931	0.00039100647
	263374.62	166.86024	0.00038743019
	263571.47	169.46474	0.00039696693
	263768.31	167.84505	0.00039577484
	263965.16	164.65622	0.00040531158
	264161.97	168.02911	0.00038504601
	264358.81	166.04648	0.00039935112
	264555.66	165.25644	0.00042080879
	264752.5	168.89615	0.00038981438
	264949.34	167.24245	0.00038862228
	265146.19	165.70312	0.00038027763
	265343.03	168.24591	0.00039100647
	265539.88	166.21523	0.00039458275
	265736.72	167.07399	0.00037193298
	265933.56	165.25644	0.00037431717
	266130.38	166.86597	0.00036716461
	266327.22	169.56252	0.00041365623
	266524.06	167.43141	0.00037193298
	266720.91	166.75948	0.00039458275
	266917.75	167.54564	0.00039696693
	267114.59	170.7379	0.00039219856
	267311.44	166.00795	0.00037431717
	267508.28	168.20274	0.00038385391
	267705.12	165.57428	0.00038266182
	267901.94	169.86911	0.0003862381
	268098.78	163.30074	0.00037312508
