IGOR
WAVES	Frequency	Phase	Amp
BEGIN
	254123.12	167.81633	0.00042915344
	254319.95	167.82852	0.00043511391
	254516.8	167.20258	0.00044107437
	254713.64	167.50658	0.00041842461
	254910.48	163.31589	0.00043153763
	255107.31	164.61153	0.00040411949
	255304.16	166.08037	0.00042557716
	255501	164.19748	0.00045895576
	255697.84	164.51895	0.00042319298
	255894.69	165.96375	0.000436306
	256091.52	165.45395	0.00042200089
	256288.36	168.69006	0.00042438507
	256485.2	167.12498	0.00042796135
	256682.05	164.59982	0.00041246414
	256878.89	164.35774	0.00043272972
	257075.72	166.69255	0.00040888786
	257272.56	169.83925	0.00046610832
	257469.41	170.2812	0.00043749809
	257666.25	166.78593	0.00044226646
	257863.09	163.61897	0.00045180321
	258059.92	167.58662	0.00044822693
	258256.77	167.1207	0.00044345856
	258453.61	164.33931	0.00042796135
	258650.45	166.95976	0.00044822693
	258847.3	164.88428	0.00042915344
	259044.12	167.17432	0.00042319298
	259240.97	165.64699	0.00041723251
	259437.81	165.57922	0.00043034554
	259634.66	168.50603	0.000436306
	259831.48	163.1853	0.0004529953
	260028.33	165.36617	0.00044345856
	260225.17	166.61441	0.00045776367
	260422.02	165.00491	0.00041365623
	260618.86	167.65617	0.00043988228
	260815.69	168.59483	0.00042080879
	261012.53	168.25127	0.00042676926
	261209.38	163.88658	0.00044584274
	261406.22	168.25742	0.00043272972
	261603.06	167.5715	0.00044226646
	261799.89	163.28497	0.00041365623
	261996.73	166.60034	0.00044226646
	262193.56	166.62144	0.0004529953
	262390.41	165.72183	0.00041007996
	262587.25	167.87289	0.00044226646
	262784.09	168.90038	0.00044465065
	262980.94	165.96375	0.00042676926
	263177.78	162.68437	0.00042438507
	263374.62	166.86597	0.00043988228
	263571.47	169.19446	0.00045061111
	263768.31	165.89011	0.00044941902
	263965.16	164.01208	0.00044107437
	264161.97	167.47119	0.00045061111
	264358.81	166.85048	0.00043034554
	264555.66	170.33017	0.00043272972
	264752.5	164.85544	0.00043272972
	264949.34	165.80525	0.00041723251
	265146.19	168.56087	0.00041365623
	265343.03	165.20036	0.00043392181
	265539.88	165.03911	0.00044703484
	265736.72	165.77614	0.00044107437
	265933.56	165.92619	0.00044107437
	266130.38	163.27121	0.00044226646
	266327.22	167.91583	0.00044941902
	266524.06	168.45006	0.00044584274
	266720.91	164.20023	0.00045061111
	266917.75	168.80954	0.00044822693
	267114.59	167.85388	0.00046372414
	267311.44	166.36809	0.00040888786
	267508.28	167.09892	0.00043749809
	267705.12	168.03793	0.00043034554
	267901.94	165.41322	0.00042080879
	268098.78	166.27408	0.00042676926
	268295.62	169.25089	0.0004529953
	268492.47	167.45451	0.00044345856
	268689.31	168.41936	0.00044465065
	268886.16	168.36636	0.00045418739
	269083	167.14189	0.00044941902
	269279.84	167.03978	0.00044584274
	269476.69	167.18181	0.00043511391
	269673.53	167.1682	0.00043988228
	269870.34	168.78374	0.00042796135
	270067.19	167.17558	0.00045061111
	270264.03	169.53082	0.00044584274
	270460.88	169.56664	0.00042676926
	270657.72	165.84659	0.00042319298
	270854.56	166.89078	0.00044584274
	271051.41	167.50479	0.00043988228
	271248.25	165.63362	0.00045061111
	271445.09	167.86316	0.0004529953
	271641.91	166.83675	0.00045537949
	271838.75	167.20911	0.00045180321
	272035.59	166.63446	0.00046849251
	272232.44	170.43834	0.00045180321
	272429.28	166.64882	0.00045895576
	272626.12	168.7518	0.00043272972
	272822.97	166.92242	0.00043153763
	273019.81	168.84755	0.00042438507
	273216.66	166.93604	0.00044226646
	273413.5	170.42966	0.00041484833
	273610.31	166.07646	0.00043988228
	273807.16	165.96375	0.00043153763
	274004	168.5392	0.00044345856
	274200.84	166.112	0.00044584274
	274397.69	168.631	0.0004529953
	274594.53	169.95639	0.00044345856
	274791.38	169.55437	0.00043392181
	274988.22	166.75061	0.00044107437
	275185.06	171.09099	0.00044584274
	275381.88	166.22118	0.00044941902
	275578.72	164.63506	0.000436306
	275775.56	168.72101	0.00043272972
	275972.41	167.30864	0.00045537949
	276169.25	167.09892	0.00043749809
	276366.09	167.97906	0.00045180321
	276562.94	169.26634	0.00044107437
	276759.78	171.7186	0.00044584274
	276956.62	167.70863	0.00043511391
	277153.47	168.3885	0.00044345856
	277350.28	166.31194	0.00042796135
	277547.12	168.78242	0.00043392181
	277743.97	170.61201	0.0004529953
	277940.81	168.9803	0.00046133995
	278137.66	169.6393	0.000436306
	278334.5	171.30089	0.00044107437
	278531.34	166.64157	0.00046372414
	278728.19	168.48343	0.0004529953
	278925.03	169.24348	0.00045895576
	279121.88	167.17558	0.00045061111
	279318.69	168.8112	0.00044226646
	279515.53	167.74144	0.00046491623
	279712.38	168.8112	0.00044226646
	279909.22	165.52969	0.00045776367
	280106.06	167.08351	0.00045776367
	280302.91	169.95639	0.00044345856
	280499.75	169.60132	0.00045537949
	280696.59	172.04921	0.00043034554
	280893.44	167.75482	0.00044345856
	281090.25	171.73807	0.00043869019
	281287.09	164.90352	0.0004529953
